two_theta_deg,intensity
20.04151384037451,16.577198726353867
20.06151384037451,34.482747138405585
20.08151384037451,36.38506391296304
20.10151384037451,7.470232610623544
20.121513840374508,13.959943358362658
20.141513840374508,28.26128257254575
20.161513840374507,23.82157891777583
20.181513840374507,26.817105755386155
20.201513840374506,18.45577673525458
20.221513840374506,35.78128063402761
20.241513840374505,34.76629131048738
20.261513840374505,27.649736201578612
20.281513840374505,38.26288476700401
20.301513840374504,31.666595795447073
20.321513840374504,18.39959362663821
20.341513840374503,30.681028188514265
20.361513840374503,17.40568264406464
20.381513840374502,35.77998618534964
20.401513840374502,26.497184800442163
20.4215138403745,25.148767233872196
20.4415138403745,20.189028608222927
20.4615138403745,39.22465684882101
20.4815138403745,25.454854281093514
20.5015138403745,22.717762752773638
20.5215138403745,23.480583578146067
20.5415138403745,32.32587528630235
20.5615138403745,30.658074664421573
20.581513840374498,31.13179697221684
20.601513840374498,31.3135039705072
20.621513840374497,48.42257928526887
20.641513840374497,22.942748704125826
20.661513840374496,21.885253427281775
20.681513840374496,18.87072154754473
20.701513840374496,33.168997433227915
20.721513840374495,38.29966678101448
20.741513840374495,25.87119619597079
20.761513840374494,18.609819197525926
20.781513840374494,18.767271284362636
20.801513840374493,33.51869707675059
20.821513840374493,34.44598295452196
20.841513840374493,32.445642259967606
20.861513840374492,20.359647132627842
20.88151384037449,29.336988362717054
20.90151384037449,28.182850451731117
20.92151384037449,29.203481861467896
20.94151384037449,35.73147351697261
20.96151384037449,29.253717381926606
20.98151384037449,33.80745999891904
21.00151384037449,27.694663858433675
21.02151384037449,29.910602271144768
21.04151384037449,33.33281199275509
21.061513840374488,12.448879319469457
21.081513840374488,23.824219475786272
21.101513840374487,22.31768555962421
21.121513840374487,20.63310042939228
21.141513840374486,24.27090955917191
21.161513840374486,41.97218469803205
21.181513840374485,18.36488630197598
21.201513840374485,36.70639324138709
21.221513840374485,10.1953105836321
21.241513840374484,23.675542976452586
21.261513840374484,28.652295280569078
21.281513840374483,32.88734567753301
21.301513840374483,34.13773228206434
21.321513840374482,34.95926934670464
21.341513840374482,23.5388631778021
21.36151384037448,22.402899278908652
21.38151384037448,35.60646572779351
21.40151384037448,25.113939785224073
21.42151384037448,14.270382333418416
21.44151384037448,15.694622378285699
21.46151384037448,17.833207033456745
